;fullfilename;filename;categories;mean_dB;dBmax_ratio;psd_factor;rms_power;rms_ratio;ratio_mean;ratio_std;norm_filename;norm_fullfilename;rms
S4A03895_20190707_023000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A03895_20190707_023000.wav;S4A03895_20190707_023000.wav;rain_pw01;62.25363254547119;0.0129622868289398;5.339467201714854e-10;0.0289491191506385;0.7347270669026944;1.0000000000000002;0.3434121234566905;S4A03895_20190707_023000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A03895_20190707_023000_norm.wav;
S4A03895_20190727_034500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A03895_20190727_034500.wav;S4A03895_20190727_034500.wav;rain_pw01;62.24030494689941;0.0129424127927541;7.260005374654094e-10;0.0289049297571182;0.7336055425025746;1.0000000000000002;0.3434121234566905;S4A03895_20190727_034500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A03895_20190727_034500_norm.wav;
S4A03895_20190727_040000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A03895_20190727_040000.wav;S4A03895_20190727_040000.wav;rain_pw01;62.213711738586426;0.0129028481712547;5.889144172321892e-10;0.0288193244487047;0.7314328844387948;1.0000000000000002;0.3434121234566905;S4A03895_20190727_040000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A03895_20190727_040000_norm.wav;
S4A03895_20190727_041500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A03895_20190727_041500.wav;S4A03895_20190727_041500.wav;rain_pw01;62.22525119781494;0.0129200013753648;5.85273551845233e-10;0.0288584418594837;0.7324256821932594;1.0000000000000002;0.3434121234566905;S4A03895_20190727_041500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A03895_20190727_041500_norm.wav;
S4A03895_20190727_053000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A03895_20190727_053000.wav;S4A03895_20190727_053000.wav;rain_pw01;62.20613956451416;0.0128916046439602;4.400521336211938e-10;0.0287892241030931;0.7306689393070321;1.0000000000000002;0.3434121234566905;S4A03895_20190727_053000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A03895_20190727_053000_norm.wav;
S4A03895_20190727_231500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A03895_20190727_231500.wav;S4A03895_20190727_231500.wav;rain_pw01;62.154903411865234;0.0128157837487183;3.92996885034691e-10;0.0286251194775104;0.7265039728501208;1.0000000000000002;0.3434121234566905;S4A03895_20190727_231500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A03895_20190727_231500_norm.wav;
S4A03895_20190728_223000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A03895_20190728_223000.wav;S4A03895_20190728_223000.wav;rain_pw01;62.15923309326172;0.0128221736632566;2.465045390032117e-10;0.0286379195749759;0.7268288386264496;1.0000000000000002;0.3434121234566905;S4A03895_20190728_223000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A03895_20190728_223000_norm.wav;
S4A03895_20190729_000000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A03895_20190729_000000.wav;S4A03895_20190729_000000.wav;rain_pw01;62.17260360717773;0.0128419265127104;1.3418709199353174e-10;0.0286816079169511;0.727937646365651;1.0000000000000002;0.3434121234566905;S4A03895_20190729_000000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A03895_20190729_000000_norm.wav;
S4A03895_20190729_010000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A03895_20190729_010000.wav;S4A03895_20190729_010000.wav;rain_pw01;62.16259002685547;0.0128271301508558;1.0680563378162587e-10;0.0286475401371717;0.7270730079708527;1.0000000000000002;0.3434121234566905;S4A03895_20190729_010000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A03895_20190729_010000_norm.wav;
S4A03895_20190729_024500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A03895_20190729_024500.wav;S4A03895_20190729_024500.wav;rain_pw01;62.17301845550537;0.0128425398729054;9.635530567875248e-11;0.0286820102483034;0.7279478575134517;1.0000000000000002;0.3434121234566905;S4A03895_20190729_024500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A03895_20190729_024500_norm.wav;
S4A03895_20190729_030000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A03895_20190729_030000.wav;S4A03895_20190729_030000.wav;rain_pw01;62.173380851745605;0.012843075705785;9.4522424609611e-11;0.0286841541528701;0.7280022696945568;1.0000000000000002;0.3434121234566905;S4A03895_20190729_030000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A03895_20190729_030000_norm.wav;
S4A04430_20190707_023000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190707_023000.wav;S4A04430_20190707_023000.wav;rain_pw01;67.06788539886475;0.0225628663011393;2.7516899869794997e-09;0.0503877066075801;1.278837248591181;1.0000000000000002;0.3434121234566905;S4A04430_20190707_023000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190707_023000_norm.wav;
S4A04430_20190727_021500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_021500.wav;S4A04430_20190727_021500.wav;rain_pw01;67.14484691619873;0.022763673391331;5.688750803756193e-09;0.0508401580154895;1.2903204406744857;1.0000000000000002;0.3434121234566905;S4A04430_20190727_021500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_021500_norm.wav;
S4A04430_20190727_023000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_023000.wav;S4A04430_20190727_023000.wav;rain_pw01;67.07386016845703;0.0225783919765691;3.3434108814844876e-09;0.0504237525165081;1.2797520917959997;1.0000000000000002;0.3434121234566905;S4A04430_20190727_023000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_023000_norm.wav;
S4A04430_20190727_024500.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_024500.wav;S4A04430_20190727_024500.wav;rain_pw01;67.05174922943115;0.022520989156053;2.2507271602023593e-09;0.0502987802028656;1.2765803012842123;1.0000000000000002;0.3434121234566905;S4A04430_20190727_024500_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_024500_norm.wav;
S4A04430_20190727_030000.wav;C:/Users/ecoac-field/OneDrive/Documents/Articles-Recherches/Reconstructor/Samples/channel_2\geophony\rain\S4A04430_20190727_030000.wav;S4A04430_20190727_030000.wav;rain_pw01;67.04095840454102;0.0224930278111327;1.6768318955584503e-09;0.0502350591123104;1.27496306347743;1.0000000000000002;0.3434121234566905;S4A04430_20190727_030000_norm.wav;../Evascape_soundfiles/background_channel/rain_pw01/S4A04430_20190727_030000_norm.wav;
