filename;fullfilename;sample_id;channel2;richness;abundance;erirub;fricoe;perate;phycol;regreg;sylatr;turmer;turphi;nROI;aROI;ACI;H;NDSI;ADI;BI
evascape_ambient_sound_rich1_ab1_n8;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n8.wav;8;ambient_sound;1;1;0;1;0;0;0;0;0;0;24.009146341463413;0.06465047909407666;301.42291259765625;0.8763304876049534;0.13708175718784332;0.44101759128048573;25.607859977324264
evascape_ambient_sound_rich1_ab1_n9;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n9.wav;9;ambient_sound;1;1;0;0;0;0;0;0;1;0;34.01295731707317;0.09591711430507162;297.8049621582031;0.9184134018834224;0.23735928535461426;0.3873735626782131;24.66250283446712
evascape_ambient_sound_rich1_ab1_n10;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n10.wav;10;ambient_sound;1;1;0;0;1;0;0;0;0;0;25.00952743902439;0.05633287359659311;307.836181640625;0.8305252717384934;0.1395023614168167;0.45985723420320274;29.93013605442177
evascape_rain_pw01_rich1_ab1_n1;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n1.wav;1;rain_pw01;1;1;0;0;0;0;0;1;0;0;16.00609756097561;0.024650358110723965;297.91253662109375;0.9131259444871065;0.3087694048881531;0.8381990983248804;31.695850340136055
evascape_rain_pw01_rich1_ab1_n2;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n2.wav;2;rain_pw01;1;1;0;1;0;0;0;0;0;0;45.0171493902439;0.3812865974641889;334.9306335449219;0.7222904420872519;0.49767357110977173;2.0525837709004784;51.97052154195011
evascape_rain_pw01_rich1_ab1_n3;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n3.wav;3;rain_pw01;1;1;0;0;1;0;0;0;0;0;68.02591463414635;0.25444311362756483;334.58868408203125;0.7227872260438811;0.49360689520835876;2.0238745991890856;51.21560657596372
evascape_rain_pw01_rich1_ab1_n4;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n4.wav;4;rain_pw01;1;1;0;0;0;0;1;0;0;0;16.00609756097561;0.03190935927216415;339.397216796875;0.7094670404220683;0.5091904401779175;1.967385258910317;52.29839002267574
evascape_rain_pw01_rich1_ab1_n5;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n5.wav;5;rain_pw01;1;1;0;0;0;0;0;0;1;0;25.00952743902439;0.07073745402632597;324.14385986328125;0.8167365910150602;0.4624890089035034;2.0038768317574793;45.36454365079365
evascape_rain_pw01_rich1_ab1_n6;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n6.wav;6;rain_pw01;1;1;0;0;0;0;0;0;0;1;59.02248475609756;0.17648446573751453;342.617919921875;0.7721096659777822;0.5496181845664978;1.6410928662001234;56.030391156462585
evascape_rain_pw01_rich1_ab1_n7;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n7.wav;7;rain_pw01;1;1;1;0;0;0;0;0;0;0;32.01219512195122;0.188242535327139;346.20758056640625;0.7859116762491833;0.5686395168304443;2.007171709021569;74.68497732426304
evascape_rain_pw01_rich1_ab1_n8;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n8.wav;8;rain_pw01;1;1;0;0;0;1;0;0;0;0;16.00609756097561;0.039622048006194344;329.83929443359375;0.7097924274774405;0.19522380828857422;1.3667923480223763;44.01848072562358
evascape_rain_pw01_rich1_ab1_n9;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n9.wav;9;rain_pw01;1;1;0;0;0;1;0;0;0;0;0.0;0.0;332.4983215332031;0.8280234785840132;0.48997795581817627;1.9894153933811078;49.92450113378685
evascape_rain_pw01_rich1_ab1_n10;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n10.wav;10;rain_pw01;1;1;0;0;1;0;0;0;0;0;41.015625;0.08797758178474642;324.951171875;0.7419536511174329;0.4937363564968109;1.7861115859971775;45.2765022675737
evascape_rain_pw02_rich1_ab1_n1;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n1.wav;1;rain_pw02;1;1;0;0;0;0;0;0;0;1;36.013719512195124;0.12162607675183894;328.91668701171875;0.8187786261887872;0.6811196804046631;2.0552122578405325;93.70784013605441
evascape_rain_pw02_rich1_ab1_n2;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n2.wav;2;rain_pw02;1;1;0;0;0;0;1;0;0;0;1.0003810975609757;0.0021172086720867207;333.220703125;0.8307201599681401;0.6549610495567322;2.221231724882972;85.47716553287982
evascape_rain_pw02_rich1_ab1_n3;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n3.wav;3;rain_pw02;1;1;0;0;0;1;0;0;0;0;0.0;0.0;318.7109069824219;0.8647111015445555;0.6461737155914307;2.292054831271455;85.78645124716553
evascape_rain_pw02_rich1_ab1_n4;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n4.wav;4;rain_pw02;1;1;0;0;1;0;0;0;0;0;0.0;0.0;320.6617431640625;0.8418596054336279;0.654668927192688;2.2614051668554787;84.33924603174603
evascape_rain_pw02_rich1_ab1_n5;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n5.wav;5;rain_pw02;1;1;1;0;0;0;0;0;0;0;0.0;0.002419667053813395;349.1709899902344;0.7929497579624937;0.44533663988113403;2.0337679717305868;88.56867346938776
evascape_rain_pw02_rich1_ab1_n6;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n6.wav;6;rain_pw02;1;1;0;1;0;0;0;0;0;0;0.0;0.0003024583817266744;322.16943359375;0.8008699786335368;0.6466972231864929;2.186778703115033;88.46477324263039
evascape_rain_pw02_rich1_ab1_n7;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n7.wav;7;rain_pw02;1;1;0;0;0;0;0;1;0;0;43.01638719512195;0.09712694783197831;355.1368713378906;0.7741854007037434;0.5025173425674438;1.9800865156987797;88.89757369614513
evascape_rain_pw02_rich1_ab1_n8;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n8.wav;8;rain_pw02;1;1;0;0;0;0;0;0;1;0;1.0003810975609757;0.0026087035423925666;317.059814453125;0.873515165466688;0.6521239876747131;2.2724315137980566;84.70534013605442
evascape_rain_pw02_rich1_ab1_n9;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n9.wav;9;rain_pw02;1;1;0;0;1;0;0;0;0;0;0.0;0.0003024583817266744;322.1600341796875;0.8009034361711554;0.6467875838279724;2.186858349760616;88.48184240362812
evascape_rain_pw02_rich1_ab1_n10;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n10.wav;10;rain_pw02;1;1;1;0;0;0;0;0;0;0;8.003048780487806;0.01353501258226868;326.7226867675781;0.8384581388089061;0.6271746158599854;2.233385979691194;88.27985260770976
evascape_rain_pw03_rich1_ab1_n1;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n1.wav;1;rain_pw03;1;1;0;0;0;0;0;0;0;1;83.03163109756098;0.38053045150987225;357.8664245605469;0.780280680323822;0.558914303779602;2.064608802161925;96.31185941043084
evascape_rain_pw03_rich1_ab1_n2;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n2.wav;2;rain_pw03;1;1;0;0;0;0;0;1;0;0;11.004192073170731;0.016105908826945414;323.57769775390625;0.8498757791423909;0.6562656760215759;2.1664340409153344;83.65309523809523
evascape_rain_pw03_rich1_ab1_n3;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n3.wav;3;rain_pw03;1;1;1;0;0;0;0;0;0;0;3.0011432926829267;0.004423453832752613;318.0359191894531;0.8614531016022421;0.645315408706665;2.1506337478903927;84.20275510204081
evascape_rain_pw03_rich1_ab1_n4;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n4.wav;4;rain_pw03;1;1;0;1;0;0;0;0;0;0;1.0003810975609757;0.004007573557878436;337.88873291015625;0.8389510880900809;0.5264543890953064;2.186084735017605;98.39414965986394
evascape_rain_pw03_rich1_ab1_n5;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n5.wav;5;rain_pw03;1;1;0;0;0;0;0;0;1;0;2.0007621951219514;0.0021172086720867207;347.5224304199219;0.6830352907826417;0.6411014199256897;2.0651726789925555;83.27756235827664
evascape_rain_pw03_rich1_ab1_n6;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n6.wav;6;rain_pw03;1;1;0;0;0;1;0;0;0;0;1.0003810975609757;0.0012098335269066975;347.5884704589844;0.6822965305529157;0.6411209106445312;2.0698578673091075;83.16165532879819
evascape_rain_pw03_rich1_ab1_n7;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n7.wav;7;rain_pw03;1;1;0;0;1;0;0;0;0;0;0.0;0.007750496031746031;352.70086669921875;0.762023979126208;0.5106110572814941;2.0098395126224267;90.95327664399093
evascape_rain_pw03_rich1_ab1_n8;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n8.wav;8;rain_pw03;1;1;0;0;0;0;1;0;0;0;1.0003810975609757;0.0012098335269066975;347.5876159667969;0.6822973327398081;0.6411161422729492;2.0698578673091075;83.15315192743765
evascape_rain_pw03_rich1_ab1_n9;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n9.wav;9;rain_pw03;1;1;0;0;0;1;0;0;0;0;0.0;0.0003024583817266744;316.1356201171875;0.8439446075642903;0.6461770534515381;2.2040072193357276;86.69477324263039
evascape_rain_pw03_rich1_ab1_n10;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n10.wav;10;rain_pw03;1;1;1;0;0;0;0;0;0;0;1.0003810975609757;0.004007573557878436;337.8805236816406;0.8390356750534389;0.5269339084625244;2.186251090470387;98.44573696145125
evascape_wind_pw01_rich1_ab1_n1;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n1.wav;1;wind_pw01;1;1;0;0;0;0;0;0;0;1;80.03048780487805;0.9746721351142082;341.5187683105469;0.8284051184323353;0.19628018140792847;1.7640796492159572;47.31656179138322
evascape_wind_pw01_rich1_ab1_n2;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n2.wav;2;wind_pw01;1;1;0;0;1;0;0;0;0;0;75.02858231707317;0.4111921699574138;308.55645751953125;0.7618602197772308;-0.2528800368309021;0.28369948575122905;38.69703798185941
evascape_wind_pw01_rich1_ab1_n3;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n3.wav;3;wind_pw01;1;1;0;0;0;1;0;0;0;0;0.0;0.00703215737514518;297.52960205078125;0.8090979780140383;-0.22743915021419525;0.061089774294637286;26.407752267573695
evascape_wind_pw01_rich1_ab1_n4;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n4.wav;4;wind_pw01;1;1;0;1;0;0;0;0;0;0;41.015625;0.25156975900116146;305.8248291015625;0.8706636514200731;-0.048109881579875946;0.5066888591446448;27.234472789115646
evascape_wind_pw01_rich1_ab1_n5;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n5.wav;5;wind_pw01;1;1;0;0;0;0;0;1;0;0;47.01791158536585;0.24930132113821138;301.4630126953125;0.8211654221976364;-0.06387285888195038;0.31226761717105384;29.835685941043085
evascape_wind_pw01_rich1_ab1_n6;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n6.wav;6;wind_pw01;1;1;0;0;0;0;0;0;1;0;26.009908536585364;0.055992607917150605;297.49468994140625;0.8635396549278559;-0.0552392452955246;0.1890810287153076;24.611167800453515
evascape_wind_pw01_rich1_ab1_n7;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n7.wav;7;wind_pw01;1;1;0;0;0;0;1;0;0;0;0.0;0.0;296.524658203125;0.8160870727581858;-0.05452322959899902;0.0004917612747700827;22.902742346938776
evascape_wind_pw01_rich1_ab1_n8;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n8.wav;8;wind_pw01;1;1;1;0;0;0;0;0;0;0;48.01829268292683;0.2396226529229578;304.69061279296875;0.8991687439044693;0.10665300488471985;0.5365266248513542;27.935243764172334
evascape_wind_pw01_rich1_ab1_n9;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n9.wav;9;wind_pw01;1;1;0;0;0;0;0;0;1;0;42.016006097560975;0.16272260936895083;297.5784912109375;0.8535353349444434;-0.08956387639045715;0.2728626851881609;25.727063492063493
evascape_wind_pw01_rich1_ab1_n10;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n10.wav;10;wind_pw01;1;1;1;0;0;0;0;0;0;0;23.008765243902438;0.16635210994967092;299.76898193359375;0.8009044485551715;-0.24697722494602203;0.13479121282855122;27.754489795918367
evascape_wind_pw02_rich1_ab1_n1;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n1.wav;1;wind_pw02;1;1;0;1;0;0;0;0;0;0;36.013719512195124;0.8105884630274874;311.1844482421875;0.7568540850490022;-0.202586367726326;0.5707533370673039;39.58168934240363
evascape_wind_pw02_rich1_ab1_n2;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n2.wav;2;wind_pw02;1;1;0;0;0;1;0;0;0;0;1.0003810975609757;0.0007183386566008517;298.04949951171875;0.7217976372221476;-0.3384224772453308;0.010963850624990272;31.60560090702948
evascape_wind_pw02_rich1_ab1_n3;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n3.wav;3;wind_pw02;1;1;0;0;0;0;1;0;0;0;2.0007621951219514;0.003440464092140921;296.5037536621094;0.8463811380480011;-0.18547235429286957;0.5062145525935798;26.82532879818594
evascape_wind_pw02_rich1_ab1_n4;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n4.wav;4;wind_pw02;1;1;0;0;0;0;0;1;0;0;40.015243902439025;0.08846907665505227;298.36688232421875;0.7402801722194086;-0.33068791031837463;0.09280965308517919;30.69330498866213
evascape_wind_pw02_rich1_ab1_n5;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n5.wav;5;wind_pw02;1;1;0;0;0;0;0;0;0;1;56.021341463414636;0.2554261033681765;306.2366638183594;0.8539994083273186;-0.13139016926288605;0.8218561043461813;29.39828514739229
evascape_wind_pw02_rich1_ab1_n6;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n6.wav;6;wind_pw02;1;1;0;0;0;0;0;0;1;0;50.01905487804878;0.11459391937669378;298.30328369140625;0.716986138848712;-0.27360641956329346;0.1505182967841307;34.53510204081633
evascape_wind_pw02_rich1_ab1_n7;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n7.wav;7;wind_pw02;1;1;1;0;0;0;0;0;0;0;67.02553353658537;0.6339527680991095;309.0052185058594;0.8487203740544056;-0.10053856670856476;0.5771067844205789;33.68918934240363
evascape_wind_pw02_rich1_ab1_n8;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n8.wav;8;wind_pw02;1;1;0;0;1;0;0;0;0;0;80.03048780487805;0.16272260936895083;301.4899597167969;0.7887810695138383;-0.11883658915758133;0.2546279141379096;28.643032879818595
evascape_wind_pw02_rich1_ab1_n9;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n9.wav;9;wind_pw02;1;1;0;0;0;0;0;0;1;0;8.003048780487806;0.013648434475416183;296.8294677734375;0.741686672206902;-0.3656150698661804;0.11922034093045461;34.622488662131516
evascape_wind_pw02_rich1_ab1_n10;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n10.wav;10;wind_pw02;1;1;0;0;0;0;0;0;0;1;113.04306402439025;3.2622782980061946;360.97430419921875;0.7621404339990157;0.2669650614261627;1.8447690394769984;89.56871315192744
evascape_wind_pw03_rich1_ab1_n1;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n1.wav;1;wind_pw03;1;1;0;0;0;0;0;0;0;1;67.02553353658537;0.2921747967479675;303.38037109375;0.6763763158956007;-0.25752460956573486;0.5828003165259454;33.18028344671202
evascape_wind_pw03_rich1_ab1_n2;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n2.wav;2;wind_pw03;1;1;0;0;0;0;0;0;1;0;26.009908536585364;0.05414005032907472;301.248779296875;0.7566579030543817;-0.23691509664058685;0.24290429839566213;38.303803854875284
evascape_wind_pw03_rich1_ab1_n3;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n3.wav;3;wind_pw03;1;1;0;1;0;0;0;0;0;0;20.007621951219512;0.8840102351916377;312.53436279296875;0.6887960186055386;-0.17104361951351166;0.9486305030634261;40.76668083900227
evascape_wind_pw03_rich1_ab1_n4;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n4.wav;4;wind_pw03;1;1;0;0;0;0;0;1;0;0;22.008384146341463;0.029376270325203256;301.4564208984375;0.7541003026882367;-0.24900543689727783;0.16439084094318462;37.582216553287985
evascape_wind_pw03_rich1_ab1_n5;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n5.wav;5;wind_pw03;1;1;0;0;1;0;0;0;0;0;1.0003810975609757;0.0015879065040650408;297.7088623046875;0.5264730842193229;-0.3513677716255188;1.4186109171026404e-304;38.11028911564626
evascape_wind_pw03_rich1_ab1_n6;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n6.wav;6;wind_pw03;1;1;0;0;0;1;0;0;0;0;0.0;0.0;297.7867431640625;0.7575988807577704;-0.28717929124832153;1.4186109171026404e-304;28.23595238095238
evascape_wind_pw03_rich1_ab1_n7;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n7.wav;7;wind_pw03;1;1;1;0;0;0;0;0;0;0;29.011051829268293;0.14635204945799457;300.61700439453125;0.618861281236835;-0.40537476539611816;0.0018146472423621828;36.12714285714286
evascape_wind_pw03_rich1_ab1_n8;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n8.wav;8;wind_pw03;1;1;0;0;0;0;1;0;0;0;0.0;0.0;297.446044921875;0.6734921155082447;-0.3265291452407837;1.4186109171026404e-304;31.53857709750567
evascape_wind_pw03_rich1_ab1_n9;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n9.wav;9;wind_pw03;1;1;1;0;0;0;0;0;0;0;36.013719512195124;0.13243896389856757;300.1380615234375;0.6682923477776209;-0.37281620502471924;0.039690648275799045;43.56946712018141
evascape_wind_pw03_rich1_ab1_n10;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n10.wav;10;wind_pw03;1;1;0;1;0;0;0;0;0;0;0.0;0.0;297.3272705078125;0.787900414368557;-0.255020409822464;1.4186109171026404e-304;27.35405328798186
evascape_aircraft_pw01_rich1_ab1_n1;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n1.wav;1;aircraft_pw01;1;1;0;0;0;1;0;0;0;0;0.0;0.0;296.9736328125;0.6298790416896672;-0.6223410964012146;1.4186109171026404e-304;25.426505102040817
evascape_aircraft_pw01_rich1_ab1_n2;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n2.wav;2;aircraft_pw01;1;1;0;0;0;0;0;1;0;0;35.01333841463415;0.06827997967479675;298.6851806640625;0.632233451323252;-0.6141464710235596;0.007382551259698865;26.52769557823129
evascape_aircraft_pw01_rich1_ab1_n3;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n3.wav;3;aircraft_pw01;1;1;0;0;0;0;1;0;0;0;46.017530487804876;0.2176944202477739;299.740478515625;0.6317554184382332;-0.555320143699646;0.029774548657920438;24.178330498866213
evascape_aircraft_pw01_rich1_ab1_n4;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n4.wav;4;aircraft_pw01;1;1;0;0;1;0;0;0;0;0;0.0;0.0;296.86871337890625;0.7787530183006396;-0.11819655448198318;0.016262518905751464;25.213092403628117
evascape_aircraft_pw01_rich1_ab1_n5;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n5.wav;5;aircraft_pw01;1;1;0;1;0;0;0;0;0;0;46.017530487804876;0.1943295102593883;303.720458984375;0.7313812600103462;-0.29133114218711853;0.19268662117913654;26.346910430839003
evascape_aircraft_pw01_rich1_ab1_n6;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n6.wav;6;aircraft_pw01;1;1;0;0;0;0;0;0;1;0;29.011051829268293;0.08714582123499806;296.44110107421875;0.6636404073163943;-0.43365317583084106;0.05883553865923734;25.541281179138323
evascape_aircraft_pw01_rich1_ab1_n7;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n7.wav;7;aircraft_pw01;1;1;0;0;0;0;0;0;0;1;194.07393292682926;2.261821585849787;334.69586181640625;0.8139212205697831;0.36535540223121643;1.7008278191735229;54.34244331065759
evascape_aircraft_pw01_rich1_ab1_n8;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n8.wav;8;aircraft_pw01;1;1;1;0;0;0;0;0;0;0;12.004573170731707;0.014480195025164537;297.4482727050781;0.7514011733876741;-0.20807579159736633;0.04343423009265384;24.499620181405895
evascape_aircraft_pw01_rich1_ab1_n9;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n9.wav;9;aircraft_pw01;1;1;0;0;0;1;0;0;0;0;16.00609756097561;0.03402656794425087;300.25128173828125;0.7269232449732698;-0.3141624331474304;0.043869886628920385;24.318344671201814
evascape_aircraft_pw01_rich1_ab1_n10;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n10.wav;10;aircraft_pw01;1;1;0;1;0;0;0;0;0;0;25.00952743902439;0.5614761783778552;305.8563232421875;0.8475071145509562;0.13774679601192474;0.9938542920159052;32.20447278911565
evascape_aircraft_pw02_rich1_ab1_n1;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab1_n1.wav;1;aircraft_pw02;1;1;0;0;0;0;0;0;1;0;51.01943597560975;0.4876007186411149;302.2293395996094;0.6472063025714747;-0.5002247095108032;0.38745732831993346;33.14994047619047
evascape_aircraft_pw02_rich1_ab1_n2;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab1_n2.wav;2;aircraft_pw02;1;1;0;0;0;0;0;0;0;1;73.02782012195122;0.8218928450445218;335.3853759765625;0.5765251024079652;-0.6712033748626709;0.42442001067311974;42.94422052154195
evascape_aircraft_pw02_rich1_ab1_n3;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab1_n3.wav;3;aircraft_pw02;1;1;0;0;0;1;0;0;0;0;14.005335365853659;0.07833672086720868;301.2326354980469;0.8642679625583908;0.11302085965871811;0.41190269452788264;24.63732993197279
evascape_aircraft_pw02_rich1_ab1_n4;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab1_n4.wav;4;aircraft_pw02;1;1;0;0;1;0;0;0;0;0;41.015625;0.11727823751451799;300.0535888671875;0.734621592182073;-0.34204843640327454;0.13891174592685906;24.9275
