;filename;fullfilename;sample_id;channel2;richness;abundance;erirub;fricoe;perate;phycol;regreg;sylatr;turmer;turphi;nROI;aROI;ACI;H;NDSI;ADI;BI
0;evascape_quiet_rich1_ab1_n1;Database_20240315_Desync/evascape_quiet_rich1_ab1_n1.wav;1;quiet;1;1;0;0;0;0;1;0;0;0;47.01791158536585;1.3944465616531165;411.7021;0.627616664832107;0.81077045;0.9817744755945391;43.59517573696145
1;evascape_quiet_rich1_ab1_n2;Database_20240315_Desync/evascape_quiet_rich1_ab1_n2.wav;2;quiet;1;1;0;0;1;0;0;0;0;0;132.0503048780488;0.7936886009485096;442.53558;0.7725208402213319;0.6404591;1.2903864900075321;23.47828514739229
2;evascape_quiet_rich1_ab1_n3;Database_20240315_Desync/evascape_quiet_rich1_ab1_n3.wav;3;quiet;1;1;1;0;0;0;0;0;0;0;41.015625;1.88378641598916;382.4572;0.6503691450107406;0.8623487;1.3995401663656137;57.134926303854876
3;evascape_quiet_rich1_ab1_n4;Database_20240315_Desync/evascape_quiet_rich1_ab1_n4.wav;4;quiet;1;1;0;0;0;0;0;1;0;0;62.02362804878049;1.0487744386372435;383.29187;0.6693501701685184;0.7530363;1.0189631275756001;35.61969387755102
4;evascape_quiet_rich1_ab1_n5;Database_20240315_Desync/evascape_quiet_rich1_ab1_n5.wav;5;quiet;1;1;0;0;0;0;0;0;0;1;115.0438262195122;3.4106719415408437;410.4911;0.6522731840212542;0.91459745;1.9134601030765415;110.79383219954649
5;evascape_quiet_rich1_ab1_n6;Database_20240315_Desync/evascape_quiet_rich1_ab1_n6.wav;6;quiet;1;1;0;0;0;1;0;0;0;0;51.01943597560975;0.6464291763453349;485.47537;0.6986407918295935;0.60767585;1.6846101427419384;28.15578798185941
6;evascape_quiet_rich1_ab1_n7;Database_20240315_Desync/evascape_quiet_rich1_ab1_n7.wav;7;quiet;1;1;0;0;0;0;0;0;1;0;102.0388719512195;2.3085135985288425;367.19846;0.6497248918776138;0.5521048;1.1671822101973144;49.43111678004535
7;evascape_quiet_rich1_ab1_n8;Database_20240315_Desync/evascape_quiet_rich1_ab1_n8.wav;8;quiet;1;1;0;1;0;0;0;0;0;0;28.010670731707318;1.7743720963995353;423.94916;0.6609415126444609;0.79651123;1.3227847378105326;47.49431972789116
8;evascape_quiet_rich1_ab1_n9;Database_20240315_Desync/evascape_quiet_rich1_ab1_n9.wav;9;quiet;1;1;0;0;0;0;1;0;0;0;168.0640243902439;1.2112323969221834;374.4497;0.6622578340783032;0.8216659;1.1471615149348338;42.460229591836736
9;evascape_quiet_rich1_ab1_n10;Database_20240315_Desync/evascape_quiet_rich1_ab1_n10.wav;10;quiet;1;1;0;0;0;1;0;0;0;0;51.01943597560975;0.5518353174603174;454.52606;0.6105934537691238;0.60871583;1.3862746805887816;33.91172052154195
10;evascape_ambient_sound_rich1_ab1_n1;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n1.wav;1;ambient_sound;1;1;0;0;0;0;0;0;1;0;32.01219512195122;0.07168263646922184;297.44345;0.9129293011277728;0.25572443;0.49754632411317723;25.58549319727891
11;evascape_ambient_sound_rich1_ab1_n2;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n2.wav;2;ambient_sound;1;1;0;0;1;0;0;0;0;0;45.0171493902439;0.14431045538133952;300.40643;0.8763987105901865;0.14451519;0.4429752728447593;26.06062358276644
12;evascape_ambient_sound_rich1_ab1_n3;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n3.wav;3;ambient_sound;1;1;0;0;0;0;0;0;0;1;71.02705792682927;0.5513060152922957;318.79504;0.8691301054054965;0.18543288;1.1756389817589032;34.58373299319728
13;evascape_ambient_sound_rich1_ab1_n4;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n4.wav;4;ambient_sound;1;1;0;0;0;0;1;0;0;0;0.0;0.0;296.9297;0.9186726618283675;0.29764625;0.2858436267813742;24.527159863945577
14;evascape_ambient_sound_rich1_ab1_n5;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n5.wav;5;ambient_sound;1;1;0;0;0;1;0;0;0;0;18.006859756097562;0.04189048586914441;298.92395;0.8505239785304777;0.06234297;0.29537656044049626;23.259615929705216
15;evascape_ambient_sound_rich1_ab1_n6;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n6.wav;6;ambient_sound;1;1;1;0;0;0;0;0;0;0;42.016006097560975;0.2649535423925668;300.9441;0.9300414885368726;0.3726709;0.800447416664736;25.800430839002267
16;evascape_ambient_sound_rich1_ab1_n7;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n7.wav;7;ambient_sound;1;1;0;0;0;0;0;1;0;0;69.02629573170732;0.14291158536585366;300.02582;0.8522548062324312;0.0792836;0.4823862695160478;24.602641723356008
17;evascape_ambient_sound_rich1_ab1_n8;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n8.wav;8;ambient_sound;1;1;0;1;0;0;0;0;0;0;30.01143292682927;0.10026495354239257;301.4229;0.8763304876049534;0.13708176;0.44101759128048573;25.60786281179138
18;evascape_ambient_sound_rich1_ab1_n9;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n9.wav;9;ambient_sound;1;1;0;0;0;0;0;0;1;0;39.01486280487805;0.10468840737514519;297.80496;0.9184134018834224;0.23735932;0.3873735626782131;24.66251133786848
19;evascape_ambient_sound_rich1_ab1_n10;Database_20240315_Desync/evascape_ambient_sound_rich1_ab1_n10.wav;10;ambient_sound;1;1;0;0;1;0;0;0;0;0;31.011814024390244;0.07266562620983352;307.83618;0.8305252717384934;0.13950236;0.45985723420320274;29.930133219954648
20;evascape_rain_pw01_rich1_ab1_n1;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n1.wav;1;rain_pw01;1;1;0;0;0;0;0;1;0;0;22.008384146341463;0.03160690089043748;297.91254;0.9131259444871065;0.3087694;0.8381990983248804;31.695850340136055
21;evascape_rain_pw01_rich1_ab1_n2;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n2.wav;2;rain_pw01;1;1;0;1;0;0;0;0;0;0;47.01791158536585;0.437392627274487;334.93063;0.7222904420872519;0.49767363;2.0525837709004784;51.97052154195011
22;evascape_rain_pw01_rich1_ab1_n3;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n3.wav;3;rain_pw01;1;1;0;0;1;0;0;0;0;0;74.0282012195122;0.2759176587301587;334.58865;0.7227872260438811;0.4936069;2.0238745991890856;51.21560657596372
23;evascape_rain_pw01_rich1_ab1_n4;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n4.wav;4;rain_pw01;1;1;0;0;0;0;1;0;0;0;33.0125762195122;0.060642905536198215;339.3972;0.7094670404220683;0.50919044;1.967385258910317;52.29839002267574
24;evascape_rain_pw01_rich1_ab1_n5;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n5.wav;5;rain_pw01;1;1;0;0;0;0;0;0;1;0;29.011051829268293;0.08676774825783973;324.14386;0.8167365910150602;0.462489;2.0038768317574793;45.36454081632653
25;evascape_rain_pw01_rich1_ab1_n6;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n6.wav;6;rain_pw01;1;1;0;0;0;0;0;0;0;1;61.02324695121951;0.1870327018002323;342.61792;0.7721096659777822;0.5496183;1.6410928662001234;56.03039682539683
26;evascape_rain_pw01_rich1_ab1_n7;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n7.wav;7;rain_pw01;1;1;1;0;0;0;0;0;0;0;36.013719512195124;0.2004920997870693;346.20758;0.7859116118893466;0.5686395;2.007171709021569;74.68503401360545
27;evascape_rain_pw01_rich1_ab1_n8;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n8.wav;8;rain_pw01;1;1;0;0;0;1;0;0;0;0;20.007621951219512;0.06158808797909408;329.8393;0.7097924885728405;0.19522381;1.3667923480223763;44.01848072562358
28;evascape_rain_pw01_rich1_ab1_n9;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n9.wav;9;rain_pw01;1;1;0;0;0;1;0;0;0;0;0.0;0.002759932733255904;332.49832;0.8280234785840132;0.48997796;1.9894153933811078;49.92450113378685
29;evascape_rain_pw01_rich1_ab1_n10;Database_20240315_Desync/evascape_rain_pw01_rich1_ab1_n10.wav;10;rain_pw01;1;1;0;0;1;0;0;0;0;0;49.0186737804878;0.11043511662795201;324.95117;0.7419536511174329;0.4937364;1.7861115859971775;45.2765022675737
30;evascape_rain_pw02_rich1_ab1_n1;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n1.wav;1;rain_pw02;1;1;0;0;0;0;0;0;0;1;55.02096036585366;0.17523682491289197;328.9167;0.8187786261887872;0.6811196;2.0552122578405325;93.7077947845805
31;evascape_rain_pw02_rich1_ab1_n2;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n2.wav;2;rain_pw02;1;1;0;0;0;0;1;0;0;0;2.0007621951219514;0.005557672764227642;333.22067;0.8307201599681401;0.65496105;2.221231724882972;85.47716553287982
32;evascape_rain_pw02_rich1_ab1_n3;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n3.wav;3;rain_pw02;1;1;0;0;0;1;0;0;0;0;0.0;0.0;318.7109;0.8647111015445555;0.6461737;2.292054831271455;85.78645124716553
33;evascape_rain_pw02_rich1_ab1_n4;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n4.wav;4;rain_pw02;1;1;0;0;1;0;0;0;0;0;1.0003810975609757;0.0004914948703058459;320.66174;0.84185953668203;0.6546689;2.2614051668554787;84.33924603174603
34;evascape_rain_pw02_rich1_ab1_n5;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n5.wav;5;rain_pw02;1;1;1;0;0;0;0;0;0;0;0.0;0.007485844947735191;349.17102;0.7929497579624937;0.44533664;2.0337679717305868;88.56867346938776
35;evascape_rain_pw02_rich1_ab1_n6;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n6.wav;6;rain_pw02;1;1;0;1;0;0;0;0;0;0;0.0;0.0003024583817266744;322.16943;0.8008699786335368;0.6466972;2.186778703115033;88.46477324263039
36;evascape_rain_pw02_rich1_ab1_n7;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n7.wav;7;rain_pw02;1;1;0;0;0;0;0;1;0;0;53.02019817073171;0.11882833672086722;355.13684;0.7741854007037434;0.50251734;1.9800865156987797;88.8975850340136
37;evascape_rain_pw02_rich1_ab1_n8;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n8.wav;8;rain_pw02;1;1;0;0;0;0;0;0;1;0;1.0003810975609757;0.0026087035423925666;317.0598;0.873515165466688;0.652124;2.2724315137980566;84.70534580498867
38;evascape_rain_pw02_rich1_ab1_n9;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n9.wav;9;rain_pw02;1;1;0;0;1;0;0;0;0;0;0.0;0.0003024583817266744;322.16003;0.8009034361711554;0.6467876;2.186858349760616;88.48184240362812
39;evascape_rain_pw02_rich1_ab1_n10;Database_20240315_Desync/evascape_rain_pw02_rich1_ab1_n10.wav;10;rain_pw02;1;1;1;0;0;0;0;0;0;0;9.003429878048781;0.017693815331010453;326.7227;0.8384581388089061;0.6271746;2.233385979691194;88.27985260770976
40;evascape_rain_pw03_rich1_ab1_n1;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n1.wav;1;rain_pw03;1;1;0;0;0;0;0;0;0;1;100.03810975609755;0.45644750532326755;357.86646;0.780280680323822;0.5589143;2.064608802161925;96.31185941043084
41;evascape_rain_pw03_rich1_ab1_n2;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n2.wav;2;rain_pw03;1;1;0;0;0;0;0;1;0;0;17.006478658536587;0.02155015969802555;323.5777;0.8498757791423909;0.6562657;2.1664340409153344;83.65309523809523
42;evascape_rain_pw03_rich1_ab1_n3;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n3.wav;3;rain_pw03;1;1;1;0;0;0;0;0;0;0;6.002286585365853;0.006540662504839334;318.03592;0.8614531016022421;0.6453154;2.1506337478903927;84.20276077097506
43;evascape_rain_pw03_rich1_ab1_n4;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n4.wav;4;rain_pw03;1;1;0;1;0;0;0;0;0;0;1.0003810975609757;0.006994350077429346;337.88873;0.8389510880900809;0.5264544;2.186084735017605;98.39414965986394
44;evascape_rain_pw03_rich1_ab1_n5;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n5.wav;5;rain_pw03;1;1;0;0;0;0;0;0;1;0;3.0011432926829267;0.00404538085559427;347.52243;0.6830352907826417;0.6411014;2.0651726789925555;83.27756235827664
45;evascape_rain_pw03_rich1_ab1_n6;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n6.wav;6;rain_pw03;1;1;0;0;0;1;0;0;0;0;1.0003810975609757;0.0012098335269066975;347.58844;0.6822965305529157;0.6411209;2.0698578673091075;83.16165532879819
46;evascape_rain_pw03_rich1_ab1_n7;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n7.wav;7;rain_pw03;1;1;0;0;1;0;0;0;0;0;0.0;0.013913085559427024;352.70087;0.762023979126208;0.51061106;2.0098395126224267;90.95327097505668
47;evascape_rain_pw03_rich1_ab1_n8;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n8.wav;8;rain_pw03;1;1;0;0;0;0;1;0;0;0;1.0003810975609757;0.0012098335269066975;347.58762;0.6822973883677717;0.64111614;2.0698578673091075;83.15315192743765
48;evascape_rain_pw03_rich1_ab1_n9;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n9.wav;9;rain_pw03;1;1;0;0;0;1;0;0;0;0;0.0;0.001134218931475029;316.13562;0.8439446075642903;0.64617705;2.2040072193357276;86.69477891156463
49;evascape_rain_pw03_rich1_ab1_n10;Database_20240315_Desync/evascape_rain_pw03_rich1_ab1_n10.wav;10;rain_pw03;1;1;1;0;0;0;0;0;0;0;1.0003810975609757;0.006994350077429346;337.88052;0.8390356058628148;0.5269339;2.186251090470387;98.44574829931973
50;evascape_wind_pw01_rich1_ab1_n1;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n1.wav;1;wind_pw01;1;1;0;0;0;0;0;0;0;1;94.0358231707317;1.039057963124274;341.51877;0.8284051184323353;0.19628018;1.7640796492159572;47.31656179138322
51;evascape_wind_pw01_rich1_ab1_n2;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n2.wav;2;wind_pw01;1;1;0;0;1;0;0;0;0;0;77.02934451219512;0.42075741627951996;308.55646;0.7618602197772308;-0.25288004;0.28369948575122905;38.69704081632653
52;evascape_wind_pw01_rich1_ab1_n3;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n3.wav;3;wind_pw01;1;1;0;0;0;1;0;0;0;0;1.0003810975609757;0.011190960123886954;297.5296;0.8090979780140383;-0.22743915;0.061089774294637286;26.407755102040817
53;evascape_wind_pw01_rich1_ab1_n4;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n4.wav;4;wind_pw01;1;1;0;1;0;0;0;0;0;0;45.0171493902439;0.27191008517228027;305.82477;0.8706636514200731;-0.04810988;0.5066888591446448;27.234472789115646
54;evascape_wind_pw01_rich1_ab1_n5;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n5.wav;5;wind_pw01;1;1;0;0;0;0;0;1;0;0;54.020579268292686;0.2640461672473868;301.463;0.8211654939624552;-0.06387286;0.31226761717105384;29.835685941043085
55;evascape_wind_pw01_rich1_ab1_n6;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n6.wav;6;wind_pw01;1;1;0;0;0;0;0;0;1;0;29.011051829268293;0.06015141066589237;297.4947;0.8635396549278559;-0.055239245;0.1890810287153076;24.611162131519276
56;evascape_wind_pw01_rich1_ab1_n7;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n7.wav;7;wind_pw01;1;1;0;0;0;0;1;0;0;0;2.0007621951219514;0.002003786778939218;296.52466;0.8160870727581858;-0.05452315;0.0004917612747700827;22.902743764172335
57;evascape_wind_pw01_rich1_ab1_n8;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n8.wav;8;wind_pw01;1;1;1;0;0;0;0;0;0;0;54.020579268292686;0.2643864329268293;304.6906;0.8991687439044693;0.10665305;0.5365266248513542;27.935243764172334
58;evascape_wind_pw01_rich1_ab1_n9;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n9.wav;9;wind_pw01;1;1;0;0;0;0;0;0;1;0;46.017530487804876;0.17410260598141697;297.5785;0.8535353349444434;-0.08956388;0.2728626851881609;25.72705782312925
59;evascape_wind_pw01_rich1_ab1_n10;Database_20240315_Desync/evascape_wind_pw01_rich1_ab1_n10.wav;10;wind_pw01;1;1;1;0;0;0;0;0;0;0;34.01295731707317;0.18941456155632985;299.76898;0.8009044485551715;-0.24697722;0.13479121282855122;27.754489795918367
60;evascape_wind_pw02_rich1_ab1_n1;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n1.wav;1;wind_pw02;1;1;0;1;0;0;0;0;0;0;36.013719512195124;0.8233673296554395;311.18445;0.7568540850490022;-0.20258637;0.5707533370673039;39.58168934240363
61;evascape_wind_pw02_rich1_ab1_n2;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n2.wav;2;wind_pw02;1;1;0;0;0;1;0;0;0;0;1.0003810975609757;0.0014744846109175378;298.0495;0.7217976372221476;-0.33842248;0.010963850624990272;31.60560090702948
62;evascape_wind_pw02_rich1_ab1_n3;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n3.wav;3;wind_pw02;1;1;0;0;0;0;1;0;0;0;6.002286585365853;0.011304382017034455;296.50378;0.8463811380480011;-0.18547235;0.5062145525935798;26.82532879818594
63;evascape_wind_pw02_rich1_ab1_n4;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n4.wav;4;wind_pw02;1;1;0;0;0;0;0;1;0;0;47.01791158536585;0.09981126596980255;298.36688;0.7402801722194086;-0.3306879;0.09280965308517919;30.69331065759637
64;evascape_wind_pw02_rich1_ab1_n5;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n5.wav;5;wind_pw02;1;1;0;0;0;0;0;0;0;1;62.02362804878049;0.2858231707317073;306.2367;0.853999333056822;-0.13139017;0.8218561043461813;29.39828514739229
65;evascape_wind_pw02_rich1_ab1_n6;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n6.wav;6;wind_pw02;1;1;0;0;0;0;0;0;1;0;64.02439024390245;0.14960347706155633;298.30328;0.7169862067895263;-0.27360642;0.1505182967841307;34.53510770975057
66;evascape_wind_pw02_rich1_ab1_n7;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n7.wav;7;wind_pw02;1;1;1;0;0;0;0;0;0;0;69.02629573170732;0.6443119676732482;309.00522;0.8487203740544056;-0.10053857;0.5771067844205789;33.689186507936505
67;evascape_wind_pw02_rich1_ab1_n8;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n8.wav;8;wind_pw02;1;1;0;0;1;0;0;0;0;0;84.03201219512195;0.17319523083623695;301.48996;0.7887810695138383;-0.11883659;0.2546279141379096;28.643030045351473
68;evascape_wind_pw02_rich1_ab1_n9;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n9.wav;9;wind_pw02;1;1;0;0;0;0;0;0;1;0;15.005716463414634;0.025482118660472317;296.82947;0.741686672206902;-0.36561507;0.11922034093045461;34.62249716553288
69;evascape_wind_pw02_rich1_ab1_n10;Database_20240315_Desync/evascape_wind_pw02_rich1_ab1_n10.wav;10;wind_pw02;1;1;0;0;0;0;0;0;0;1;120.04573170731707;3.3339231271777;360.9743;0.7621404339990157;0.26696506;1.8447690394769984;89.56871315192744
70;evascape_wind_pw03_rich1_ab1_n1;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n1.wav;1;wind_pw03;1;1;0;0;0;0;0;0;0;1;67.02553353658537;0.29580429732868757;303.38037;0.6763763813874126;-0.2575246;0.5828003165259454;33.180277777777775
71;evascape_wind_pw03_rich1_ab1_n2;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n2.wav;2;wind_pw03;1;1;0;0;0;0;0;0;1;0;40.015243902439025;0.08446150309717383;301.24878;0.7566579030543817;-0.2369151;0.24290429839566213;38.30379818594104
72;evascape_wind_pw03_rich1_ab1_n3;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n3.wav;3;wind_pw03;1;1;0;1;0;0;0;0;0;0;21.008003048780488;0.887337277390631;312.53433;0.6887960186055386;-0.17104362;0.9486305030634261;40.76667517006803
73;evascape_wind_pw03_rich1_ab1_n4;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n4.wav;4;wind_pw03;1;1;0;0;0;0;0;1;0;0;29.011051829268293;0.037693875822686795;301.45642;0.7541003026882367;-0.24900544;0.16439084094318462;37.58221088435374
74;evascape_wind_pw03_rich1_ab1_n5;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n5.wav;5;wind_pw03;1;1;0;0;1;0;0;0;0;0;3.0011432926829267;0.00325142760356175;297.70886;0.5264730842193229;-0.35136777;1.4186109171026404e-304;38.11028344671202
75;evascape_wind_pw03_rich1_ab1_n6;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n6.wav;6;wind_pw03;1;1;0;0;0;1;0;0;0;0;0.0;0.0;297.78674;0.7575988807577704;-0.28717923;1.4186109171026404e-304;28.23592970521542
76;evascape_wind_pw03_rich1_ab1_n7;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n7.wav;7;wind_pw03;1;1;1;0;0;0;0;0;0;0;35.01333841463415;0.17561489789005033;300.617;0.618861281236835;-0.40537477;0.0018146472423621828;36.12714285714286
77;evascape_wind_pw03_rich1_ab1_n8;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n8.wav;8;wind_pw03;1;1;0;0;0;0;1;0;0;0;0.0;0.0002646510840108401;297.44604;0.6734920504750851;-0.32652918;1.4186109171026404e-304;31.53857709750567
78;evascape_wind_pw03_rich1_ab1_n9;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n9.wav;9;wind_pw03;1;1;1;0;0;0;0;0;0;0;41.015625;0.15410254548974062;300.13806;0.6682923477776209;-0.3728162;0.039690648275799045;43.56947278911564
79;evascape_wind_pw03_rich1_ab1_n10;Database_20240315_Desync/evascape_wind_pw03_rich1_ab1_n10.wav;10;wind_pw03;1;1;0;1;0;0;0;0;0;0;0.0;0.0;297.32727;0.787900414368557;-0.2550204;1.4186109171026404e-304;27.35405328798186
80;evascape_aircraft_pw01_rich1_ab1_n1;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n1.wav;1;aircraft_pw01;1;1;0;0;0;1;0;0;0;0;1.0003810975609757;0.0038563443670150987;296.97363;0.6298790416896672;-0.6223411;1.4186109171026404e-304;25.426502267573696
81;evascape_aircraft_pw01_rich1_ab1_n2;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n2.wav;2;aircraft_pw01;1;1;0;0;0;0;0;1;0;0;45.0171493902439;0.08098323170731707;298.68518;0.632233451323252;-0.61414653;0.007382551259698865;26.52769557823129
82;evascape_aircraft_pw01_rich1_ab1_n3;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n3.wav;3;aircraft_pw01;1;1;0;0;0;0;1;0;0;0;58.02210365853659;0.24499128919860624;299.74048;0.6317554912455748;-0.55532014;0.029774548657920438;24.17832766439909
83;evascape_aircraft_pw01_rich1_ab1_n4;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n4.wav;4;aircraft_pw01;1;1;0;0;1;0;0;0;0;0;0.0;0.0;296.8687;0.778752944318029;-0.118196554;0.016262518905751464;25.213092403628117
84;evascape_aircraft_pw01_rich1_ab1_n5;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n5.wav;5;aircraft_pw01;1;1;0;1;0;0;0;0;0;0;68.02591463414635;0.2806813782423539;303.72046;0.7313812600103462;-0.29133114;0.19268662117913654;26.346916099773242
85;evascape_aircraft_pw01_rich1_ab1_n6;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n6.wav;6;aircraft_pw01;1;1;0;0;0;0;0;0;1;0;33.0125762195122;0.09489631726674409;296.4411;0.6636404073163943;-0.43365318;0.05883553865923734;25.541281179138323
86;evascape_aircraft_pw01_rich1_ab1_n7;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n7.wav;7;aircraft_pw01;1;1;0;0;0;0;0;0;0;1;216.08231707317074;2.371689593012001;334.69586;0.8139212918408318;0.3653554;1.7008278191735229;54.342448979591836
87;evascape_aircraft_pw01_rich1_ab1_n8;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n8.wav;8;aircraft_pw01;1;1;1;0;0;0;0;0;0;0;17.006478658536587;0.022003847270615565;297.44827;0.7514011733876741;-0.20807579;0.04343423009265384;24.499620181405895
88;evascape_aircraft_pw01_rich1_ab1_n9;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n9.wav;9;aircraft_pw01;1;1;0;0;0;1;0;0;0;0;24.009146341463413;0.046540783488192024;300.25128;0.7269231705242994;-0.31416243;0.043869886628920385;24.318350340136053
89;evascape_aircraft_pw01_rich1_ab1_n10;Database_20240315_Desync/evascape_aircraft_pw01_rich1_ab1_n10.wav;10;aircraft_pw01;1;1;0;1;0;0;0;0;0;0;28.010670731707318;0.5743684668989547;305.85632;0.8475071145509562;0.1377468;0.9938542920159052;32.20447278911565
90;evascape_aircraft_pw02_rich1_ab1_n1;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab1_n1.wav;1;aircraft_pw02;1;1;0;0;0;0;0;0;1;0;54.020579268292686;0.5079788521099496;302.2293;0.6472063025714747;-0.5002247;0.38745732831993346;33.14994047619047
91;evascape_aircraft_pw02_rich1_ab1_n2;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab1_n2.wav;2;aircraft_pw02;1;1;0;0;0;0;0;0;0;1;85.03239329268293;0.9015906286295006;335.38538;0.5765250659681707;-0.6712034;0.42442001067311974;42.94421768707483
92;evascape_aircraft_pw02_rich1_ab1_n3;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab1_n3.wav;3;aircraft_pw02;1;1;0;0;0;1;0;0;0;0;24.009146341463413;0.09013259775454897;301.23264;0.8642679625583908;0.11302086;0.41190269452788264;24.63732426303855
93;evascape_aircraft_pw02_rich1_ab1_n4;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab1_n4.wav;4;aircraft_pw02;1;1;0;0;1;0;0;0;0;0;49.0186737804878;0.14117244967092527;300.0536;0.734621592182073;-0.34204844;0.13891174592685906;24.92750566893424
94;evascape_aircraft_pw02_rich1_ab1_n5;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab1_n5.wav;5;aircraft_pw02;1;1;0;1;0;0;0;0;0;0;56.021341463414636;0.38423556668602404;305.066;0.738623028294771;-0.32084113;0.25633806155849737;26.886896258503402
95;evascape_aircraft_pw02_rich1_ab1_n6;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab1_n6.wav;6;aircraft_pw02;1;1;1;0;0;0;0;0;0;0;33.0125762195122;0.8255601529229578;312.5661;0.7265179695325871;-0.12694177;0.7076476619396859;37.18705215419501
96;evascape_aircraft_pw02_rich1_ab1_n7;Database_20240315_Desync/evascape_aircraft_pw02_rich1_ab1_n7.wav;7;aircraft_pw02;1;1;0;0;0;0;0;1;0;0;67.02553353658537;0.17542586140147115;302.9847;0.7729942766474296;-0.11583321;0.4432000459713625;26.625498866213153
